idx,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,votes,avg,std
6413,0,1,0,3,2,2,5,3,4,3,23,7.0000,2.1669
6414,0,1,2,3,5,7,16,13,5,1,53,6.7547,1.6813
6415,0,0,1,1,1,1,6,26,18,15,69,8.4058,1.3547
6416,12,5,9,26,41,99,201,224,74,23,714,7.0686,1.6405
6417,3,10,5,14,4,4,3,0,1,0,44,3.8182,1.7999
6418,3,4,1,1,4,13,18,54,53,98,249,8.5582,1.7985
6419,0,0,0,0,0,7,8,10,2,6,33,7.7576,1.3491
6420,0,0,1,0,1,4,3,7,3,6,25,7.8400,1.7817
6421,0,1,0,0,1,9,16,17,12,10,66,7.8333,1.4933
6422,0,0,0,0,1,3,7,10,8,12,41,8.3902,1.3771
6423,0,0,0,0,1,1,7,8,7,6,30,8.2333,1.2828
6424,1,1,1,0,5,19,14,10,10,5,66,7.0152,1.7879
6425,1,2,2,3,3,6,8,3,4,1,33,6.0606,2.2148
6426,0,2,2,8,3,4,6,2,0,7,34,6.1471,2.4868
6427,0,1,0,1,1,6,18,4,2,3,36,7.0278,1.5182
6428,0,0,1,0,6,4,6,3,2,5,27,7.0741,1.9231
6429,0,1,1,6,4,8,5,5,1,1,32,5.9688,1.7938
6430,0,0,0,2,1,8,1,19,4,4,39,7.5897,1.4973
6431,0,1,1,1,3,3,14,1,2,2,28,6.6429,1.7771
6432,0,4,0,0,3,6,13,16,10,10,62,7.5484,1.9893
6433,1,0,4,2,5,4,4,4,11,12,47,7.4255,2.4818
6434,17,5,2,5,9,17,16,82,94,172,419,8.4344,2.1908
6435,1,3,9,13,9,13,11,1,3,0,63,5.0952,1.8058
6436,0,3,1,7,6,11,15,9,1,0,53,6.0189,1.6878
6437,0,0,0,1,1,11,8,8,2,0,31,6.8710,1.1286
6438,0,0,0,0,0,1,1,11,2,8,23,8.6522,1.1271
6439,3,9,15,52,60,150,155,85,17,15,561,6.3137,1.6103
6440,5,3,5,10,13,57,119,179,54,30,475,7.4189,1.5325
6441,1,0,1,1,3,8,17,11,4,3,49,7.0204,1.6597
6442,0,1,0,4,5,6,15,15,14,25,85,8.0000,1.8724
6443,2,1,3,8,9,15,8,4,5,3,58,5.9138,2.0785
6444,1,2,2,2,6,3,7,4,0,5,32,6.1875,2.4423
6445,0,0,1,0,5,12,6,7,1,0,32,6.4688,1.2496
6446,3,1,2,0,4,11,23,30,12,7,93,7.2688,1.8731
6447,1,1,0,2,2,8,6,4,1,1,26,6.2308,1.9277
6448,1,0,1,1,1,2,9,13,7,8,43,7.7907,1.8870
6449,1,0,0,3,2,5,12,7,2,2,34,6.7941,1.7786
6450,4,4,2,7,5,9,10,7,2,3,53,5.6415,2.4270
6451,1,2,2,4,9,25,15,4,0,0,62,5.7903,1.4384
6452,0,1,3,7,19,43,51,41,19,23,207,7.1401,1.6666
6453,0,2,0,0,5,11,22,37,11,10,98,7.5918,1.4904
6454,0,1,1,1,5,13,18,9,5,2,55,6.8182,1.5266
6455,0,1,0,1,5,6,9,6,4,2,34,6.8824,1.7109
6456,0,5,4,11,16,18,13,11,4,8,90,6.1000,2.0979
6457,0,0,3,6,4,10,25,15,14,16,93,7.4624,1.8640
6458,0,3,6,3,13,27,14,5,2,0,73,5.7397,1.5441
6459,0,1,2,5,17,31,45,49,24,23,197,7.3706,1.6340
6460,2,8,6,7,3,3,2,1,0,1,33,3.9091,2.0651
6461,0,1,1,3,0,7,7,10,7,2,38,7.1316,1.8520
6462,0,4,4,4,10,6,2,2,0,1,33,4.9091,1.8482
6463,2,1,0,3,8,19,33,55,15,17,153,7.4902,1.6295
6464,0,0,0,1,2,1,10,21,13,5,53,8.0189,1.2361
6465,0,1,0,2,2,16,16,16,5,3,61,7.0656,1.4584
6466,2,3,1,3,6,13,20,7,3,3,61,6.2951,1.9946
6467,0,0,1,2,6,13,38,48,27,11,146,7.6849,1.3281
6468,2,0,0,2,3,1,5,27,17,7,64,7.8906,1.8124
6469,2,1,1,2,3,6,6,5,5,2,33,6.4545,2.3496
6470,0,0,5,1,2,4,6,14,8,5,45,7.3111,2.0420
6471,1,1,0,1,1,10,25,14,5,2,60,7.0667,1.5041
6472,0,0,0,0,5,10,8,5,0,1,29,6.5862,1.1602
6473,0,1,1,3,3,11,8,3,0,1,31,6.0645,1.5644
6474,0,2,0,1,1,9,15,8,2,2,40,6.8500,1.6210
6475,0,2,0,1,7,18,12,7,6,4,57,6.7544,1.7197
6476,1,0,2,5,0,4,6,4,1,2,25,6.1600,2.2393
6477,0,0,3,5,6,7,4,2,3,5,35,6.3429,2.1901
6478,0,1,1,1,3,11,20,11,3,3,54,6.9444,1.5082
6479,0,1,0,2,6,11,7,9,5,5,46,7.0000,1.8178
6480,0,4,2,5,10,22,17,3,1,2,66,5.8788,1.6562
6481,0,3,4,4,16,27,21,27,11,14,127,6.9134,1.9074
6482,0,0,0,0,0,12,12,1,1,4,30,7.1000,1.3254
6483,6,2,5,13,20,32,18,11,6,9,122,5.9590,2.1402
6484,1,1,1,2,7,9,18,9,2,1,51,6.4510,1.6723
6485,0,4,6,7,21,55,100,82,31,21,327,7.1376,1.5512
6486,0,1,1,0,0,1,4,10,6,6,29,8.0345,1.8473
6487,2,3,2,5,18,25,13,11,4,3,86,6.0349,1.8518
6488,3,5,5,10,5,9,4,0,0,1,42,4.4048,1.9403
6489,2,1,1,1,6,4,5,4,2,1,27,5.9259,2.2759
6490,0,0,1,2,5,12,19,3,1,4,47,6.6809,1.4891
6491,1,1,2,7,7,17,46,153,124,66,424,8.2453,1.3620
6492,0,2,2,6,5,3,11,15,2,3,49,6.5714,2.0203
6493,0,2,1,5,3,12,17,21,6,6,73,7.0548,1.7895
6494,0,2,1,2,16,41,21,21,4,10,118,6.7119,1.6109
6495,2,2,1,1,4,14,30,33,24,8,119,7.4538,1.7235
6496,0,1,1,2,7,5,5,8,3,0,32,6.3750,1.7633
6497,0,1,1,3,2,5,5,5,8,2,32,7.0000,2.0616
6498,0,1,1,4,4,12,24,20,8,7,81,7.1975,1.6362
6499,0,1,2,3,7,10,12,14,4,3,56,6.7321,1.7677
6500,0,0,1,2,4,11,36,31,20,14,119,7.7059,1.4163
6501,0,0,1,4,9,21,28,25,8,24,120,7.4833,1.7175
6502,0,0,0,3,1,4,10,6,6,1,31,7.1935,1.5329
6503,0,2,0,4,2,13,16,8,5,4,54,6.8333,1.7717
6504,0,0,0,0,3,3,6,11,7,1,31,7.6129,1.2871
6505,0,0,2,1,1,2,14,8,3,6,37,7.4595,1.7490
6506,0,0,2,1,3,10,8,13,2,0,39,6.7436,1.4450
6507,0,2,0,0,4,12,14,3,0,7,42,6.8571,1.8461
6508,0,0,2,1,7,11,11,23,20,29,104,8.0962,1.7515
6509,3,1,2,1,5,6,17,28,19,24,106,7.8302,2.0534
6510,0,1,2,9,18,37,63,41,6,16,193,6.9378,1.5358
6511,1,0,1,3,8,12,5,2,2,0,34,5.7941,1.5677
6512,3,5,8,14,12,23,28,11,3,7,114,5.8947,2.1042
6513,0,2,0,7,4,24,38,54,25,43,197,7.8629,1.6668
6514,1,1,1,0,1,4,11,19,7,0,45,7.2667,1.6918
6515,0,1,0,0,1,4,7,3,7,6,29,7.8276,1.8396
6516,0,1,3,15,45,95,113,58,22,15,367,6.7275,1.4169
6517,1,3,9,20,69,111,89,45,9,6,362,6.2127,1.4226
6518,0,0,0,2,6,10,22,11,5,4,60,7.0833,1.4058
6519,1,1,1,3,3,12,21,28,13,4,87,7.2759,1.6518
6520,2,2,0,1,7,11,24,38,17,13,115,7.5304,1.7709
6521,0,0,2,13,18,51,101,128,26,13,352,7.2415,1.3061
6522,0,0,2,13,36,81,118,60,8,6,324,6.6728,1.2239
6523,0,2,1,6,16,38,89,97,27,12,288,7.2951,1.3306
6524,0,2,4,7,14,65,69,63,17,10,251,6.9482,1.4370
6525,0,0,0,1,3,5,24,28,14,9,84,7.8214,1.2645
6526,3,1,0,5,13,23,82,98,82,42,349,7.8625,1.5116
6527,1,1,1,4,2,12,20,27,11,10,89,7.4045,1.7719
6528,2,4,4,3,17,49,32,23,9,7,150,6.4800,1.7539
6529,1,3,5,8,9,17,3,3,2,1,52,5.2692,1.8617
6530,2,0,3,2,8,30,47,136,31,16,275,7.6182,1.3469
6531,1,6,4,3,6,6,8,2,2,0,38,5.0789,2.1568
6532,0,2,2,5,10,18,18,18,14,16,103,7.2233,1.9654
6533,0,0,1,2,2,9,10,9,3,2,38,6.9474,1.5381
6534,4,0,1,0,1,11,8,15,5,5,50,6.9800,2.2582
6535,2,0,1,0,5,9,9,6,1,0,33,6.1818,1.7830
6536,0,6,2,5,15,36,18,13,5,1,101,6.0792,1.6631
6537,0,1,0,1,2,16,21,21,11,7,80,7.4500,1.4569
6538,1,0,0,0,3,8,13,3,4,1,33,6.8182,1.5851
6539,0,2,1,4,11,43,43,25,7,0,136,6.6176,1.2780
6540,2,1,2,2,2,13,44,76,34,15,191,7.7382,1.4668
6541,0,0,0,1,2,5,14,14,7,4,47,7.5957,1.3314
6542,1,0,1,3,4,12,8,1,2,4,36,6.3889,1.9618
6543,3,3,1,4,1,5,5,6,5,20,53,7.3774,2.8893
6544,0,0,1,3,5,13,4,6,1,3,36,6.4722,1.6913
6545,0,0,0,0,2,7,9,17,18,6,59,8.0169,1.2821
6546,0,3,3,4,11,14,24,3,1,1,64,5.9531,1.5952
6547,0,2,4,10,14,13,23,10,9,3,88,6.3182,1.8620
6548,4,4,4,14,13,22,35,23,12,20,151,6.7152,2.2238
6549,0,0,0,6,5,12,9,1,3,3,39,6.3846,1.6888
6550,0,1,2,4,10,16,13,9,1,2,58,6.2414,1.5900
6551,0,0,2,3,3,9,11,9,7,4,48,7.0625,1.7843
6552,0,0,0,0,0,6,7,6,7,4,30,7.8667,1.3350
6553,0,0,0,1,3,10,15,10,2,2,43,7.0233,1.2480
6554,4,0,0,4,1,21,51,151,78,45,355,8.0789,1.3633
6555,0,0,0,0,1,9,12,16,6,10,54,7.8704,1.3750
6556,0,1,0,2,2,9,13,14,6,4,51,7.2745,1.5975
6557,0,0,1,2,2,6,7,9,2,1,30,6.8667,1.5649
6558,2,1,1,6,5,19,27,25,11,2,99,6.8485,1.7137
6559,0,2,1,1,3,8,10,3,1,1,30,6.2333,1.7641
6560,1,0,0,3,1,6,6,10,3,4,34,7.1471,1.9574
6561,0,2,5,6,12,18,41,63,25,17,189,7.3915,1.6856
6562,3,3,3,7,11,26,39,15,3,7,117,6.3846,1.8713
6563,0,1,2,5,5,11,37,86,72,45,264,8.1970,1.4219
6564,2,0,1,7,7,11,11,2,0,2,43,5.7442,1.8184
6565,2,1,4,7,17,39,38,21,12,15,156,6.7628,1.8366
6566,1,0,0,4,2,17,33,69,32,22,180,7.8889,1.3940
6567,0,1,3,7,5,11,13,7,3,10,60,6.7333,2.1281
6568,0,1,3,9,9,9,9,6,1,1,48,5.7500,1.7260
6569,1,1,1,3,4,18,44,71,19,12,174,7.5460,1.4002
6570,0,0,1,4,9,1,9,7,1,2,34,6.4118,1.7676
6571,0,2,1,3,4,10,10,6,0,2,38,6.2368,1.7835
6572,0,0,0,0,0,3,11,8,3,1,26,7.5385,0.9700
6573,0,2,0,3,4,15,28,35,18,5,110,7.4000,1.4845
6574,0,1,0,0,1,5,11,13,3,4,38,7.5000,1.5000
6575,0,0,1,1,0,3,9,10,4,1,29,7.3793,1.4243
6576,0,0,2,2,4,4,14,22,11,10,69,7.6957,1.6708
6577,0,2,1,1,1,10,11,9,1,3,39,6.7692,1.8040
6578,0,0,5,3,5,12,9,3,1,2,40,6.0000,1.7607
6579,1,1,0,4,2,7,18,28,24,11,96,7.7812,1.6968
6580,14,19,35,90,132,327,550,565,232,194,2158,7.1997,1.7163
6581,0,1,1,2,7,22,25,16,6,5,85,6.9059,1.5078
6582,0,1,1,3,3,4,21,20,10,8,71,7.5070,1.6689
6583,0,1,0,0,2,4,6,14,25,17,69,8.4783,1.4901
6584,0,0,0,0,1,10,10,20,5,11,57,7.8947,1.3725
6585,4,0,0,5,2,13,14,10,10,9,67,7.0149,2.2560
6586,0,2,0,4,2,19,27,9,5,14,82,7.1951,1.7973
6587,3,1,6,11,11,16,10,3,4,2,67,5.4925,2.0176
6588,0,3,2,6,6,17,23,19,12,16,104,7.2019,1.9825
6589,0,0,0,1,2,7,8,12,4,1,35,7.2571,1.2949
6590,0,1,0,0,4,7,9,4,5,3,33,7.0909,1.7297
6591,0,0,1,0,3,5,7,20,13,4,53,7.8113,1.4150
6592,0,0,3,6,9,11,7,5,2,2,45,6.0222,1.7447
6593,1,0,3,2,3,2,6,10,9,16,52,7.8462,2.2735
6594,0,2,0,5,2,13,22,10,15,11,80,7.3875,1.8473
6595,0,2,4,10,6,21,17,10,6,3,79,6.2658,1.8398
6596,0,0,2,2,3,10,10,15,5,4,51,7.1373,1.6689
6597,0,1,4,6,6,8,10,7,5,8,55,6.6727,2.2079
6598,0,0,0,3,6,10,7,14,3,4,47,7.0213,1.6176
6599,1,0,2,1,4,9,8,6,2,1,34,6.3824,1.8152
6600,0,0,0,2,6,9,12,9,3,2,43,6.8605,1.4400
6601,0,1,0,0,3,5,10,11,8,6,44,7.6591,1.6507
6602,0,0,0,6,4,11,15,12,6,4,58,6.9828,1.6241
6603,0,1,5,3,10,10,28,62,51,30,200,7.9500,1.6394
6604,5,3,4,7,12,22,36,105,105,83,382,8.1414,1.7918
6605,1,0,1,2,1,8,16,18,7,7,61,7.4426,1.7133
6606,0,1,2,1,4,8,11,5,2,0,34,6.3235,1.6037
6607,0,2,3,4,8,10,5,3,0,0,35,5.3714,1.5691
6608,0,1,0,1,1,13,17,12,3,1,49,6.9592,1.3087
6609,1,1,1,1,4,14,10,17,9,2,60,7.0167,1.7653
6610,1,3,3,8,12,44,44,22,5,7,149,6.5168,1.6245
6611,1,1,2,2,6,3,5,18,8,4,50,7.1200,2.1132
6612,1,0,0,2,1,5,15,14,1,4,43,7.2093,1.6362
6613,0,1,0,5,10,26,45,48,5,3,143,7.0070,1.2710
6614,0,0,0,3,0,13,24,32,21,6,99,7.7071,1.2733
6615,1,0,0,2,2,11,9,3,2,1,31,6.4516,1.6429
6616,1,4,4,8,18,37,28,24,15,19,158,6.8228,1.9985
6617,1,2,0,6,15,14,22,15,11,10,96,6.8854,1.9412
6618,0,1,3,3,4,9,28,24,21,16,109,7.6514,1.7420
6619,0,0,0,1,6,10,19,20,14,14,84,7.7738,1.5225
6620,0,3,1,3,7,14,12,13,3,5,61,6.6393,1.9080
6621,0,1,1,1,3,7,9,5,1,5,33,6.9091,1.9285
6622,1,0,1,1,0,4,7,11,2,4,31,7.3226,1.9409
6623,0,3,2,6,11,9,3,1,0,0,35,4.9714,1.4240
6624,3,2,11,26,55,116,204,220,63,43,743,7.1332,1.5346
6625,0,0,2,1,3,2,6,6,7,8,35,7.7143,2.0223
6626,0,0,0,2,1,8,15,14,14,6,60,7.7333,1.4244
6627,3,2,0,2,5,9,30,50,42,26,169,7.9408,1.7327
6628,0,0,0,6,10,29,34,31,12,8,130,7.0923,1.4489
6629,0,0,1,0,2,5,19,8,8,1,44,7.3182,1.2929
6630,0,2,0,1,5,9,6,14,1,1,39,6.6667,1.6845
6631,0,1,0,2,7,3,12,6,0,1,32,6.4062,1.5584
6632,0,0,0,1,3,6,6,6,7,0,29,7.1724,1.4400
6633,0,1,2,1,6,6,8,4,2,3,33,6.4848,1.9559
6634,0,1,2,1,8,24,20,13,2,2,73,6.5479,1.4146
6635,0,1,0,1,1,8,9,6,3,7,36,7.4167,1.8314
6636,0,0,1,2,2,6,8,10,3,2,34,7.0588,1.6077
6637,0,2,1,3,4,9,2,4,2,1,28,5.9643,1.9727
6638,0,0,0,2,0,0,5,8,4,13,32,8.5312,1.6199
6639,0,0,2,4,4,11,24,27,17,13,102,7.5980,1.6285
6640,0,0,1,2,2,10,17,24,7,8,71,7.5352,1.4807
6641,0,0,1,1,4,6,11,11,2,5,41,7.2195,1.6307
6642,0,0,0,3,5,8,11,13,3,2,45,6.9556,1.4751
6643,2,2,2,7,3,11,7,5,2,2,43,5.7674,2.1870
6644,0,0,0,0,3,7,7,7,9,3,36,7.5833,1.4601
6645,0,0,2,1,4,6,11,14,11,8,57,7.6140,1.7346
6646,1,0,1,3,1,6,16,6,4,3,41,6.9024,1.8320
6647,0,0,0,4,1,9,8,9,1,1,33,6.7273,1.4412
6648,0,0,2,5,8,11,10,19,5,7,67,7.0000,1.8203
6649,0,1,6,3,3,3,6,6,3,4,35,6.3429,2.4017
6650,1,0,1,2,6,8,6,7,1,4,36,6.5833,1.9913
6651,0,3,2,7,6,11,17,37,30,31,144,7.8542,1.9292
6652,0,0,0,0,2,1,3,21,10,6,43,8.2558,1.1431
6653,1,4,1,3,13,35,56,49,14,22,198,7.2172,1.6812
6654,0,1,1,10,17,39,100,138,50,31,387,7.5659,1.3744
6655,3,1,0,0,4,5,7,9,10,21,60,7.9333,2.3795
6656,0,1,1,1,2,3,7,6,4,4,29,7.2414,2.0113
6657,0,1,3,3,2,24,29,27,19,5,113,7.2301,1.5572
6658,1,0,0,2,5,7,10,1,1,1,28,6.1786,1.6487
6659,0,1,1,2,8,19,31,11,9,9,91,7.0659,1.6159
6660,0,1,0,2,5,9,7,6,2,4,36,6.7778,1.8274
6661,0,1,2,1,5,9,21,27,17,13,96,7.6771,1.6551
6662,2,2,2,4,5,11,20,12,10,13,81,7.0988,2.1920
6663,5,3,3,8,10,19,34,52,24,9,167,7.0419,1.9921
6664,1,0,0,0,3,6,21,5,1,0,37,6.7027,1.2706
6665,0,0,3,7,8,9,5,5,1,1,39,5.7692,1.6865
6666,0,2,0,1,8,12,20,6,1,0,50,6.3400,1.3507
6667,9,5,9,18,16,68,66,49,22,29,291,6.6942,2.0790
6668,0,0,1,1,1,6,9,5,1,1,25,6.8000,1.4422
6669,0,2,1,1,2,12,11,10,4,2,45,6.8000,1.7461
6670,1,3,0,0,3,8,11,7,2,2,37,6.5135,2.0484
6671,0,3,1,5,5,7,4,1,0,2,28,5.4286,2.0076
6672,1,0,1,2,0,9,19,4,1,0,37,6.4865,1.4449
6673,0,1,2,3,6,4,6,6,4,3,35,6.5714,2.1015
6674,1,1,1,3,3,2,12,9,7,35,74,8.2973,2.1606
6675,0,2,0,2,2,4,12,13,2,3,40,7.0500,1.7882
6676,1,0,0,1,0,3,11,13,3,2,34,7.3824,1.5907
6677,6,1,3,11,2,10,12,5,4,3,57,5.6316,2.4683
6678,2,1,2,4,4,7,7,17,26,15,85,7.7294,2.1660
6679,0,1,2,6,8,15,22,10,6,7,77,6.7532,1.8030
6680,0,0,1,5,20,18,45,43,13,9,154,7.1234,1.4697
6681,0,1,1,6,9,16,14,3,2,1,53,6.0377,1.4916
6682,0,0,0,1,9,9,9,13,7,5,53,7.2264,1.6094
6683,0,1,1,0,5,8,16,24,8,4,67,7.3731,1.5046
6684,0,0,0,1,2,1,12,18,4,3,41,7.6585,1.2219
6685,1,2,3,6,8,19,21,15,11,14,100,6.9800,2.0590
6686,0,0,0,4,11,10,5,4,0,2,36,6.0556,1.4897
6687,0,2,3,6,15,14,20,5,0,4,69,6.0290,1.7108
6688,0,0,0,3,1,9,18,9,8,6,54,7.4259,1.5227
6689,0,0,2,7,2,2,5,5,4,4,31,6.6774,2.2631
6690,0,0,1,0,4,14,15,10,7,11,62,7.5000,1.6437
6691,2,0,1,0,3,8,31,60,20,14,139,7.8058,1.4288
6692,1,1,2,2,5,22,38,37,27,34,169,7.8047,1.7107
6693,1,0,0,0,0,5,23,33,17,6,85,7.8706,1.2442
6694,2,0,4,3,2,16,24,19,10,8,88,7.0682,1.8997
6695,0,2,1,6,12,19,23,18,11,10,102,6.9510,1.8224
6696,0,1,1,1,4,4,6,13,12,9,51,7.7843,1.8819
6697,0,2,1,3,9,17,13,6,4,4,59,6.4576,1.7786
6698,0,0,1,2,8,15,31,41,16,18,132,7.6515,1.4872
6699,0,2,2,4,5,21,36,30,7,11,118,7.1356,1.6308
6700,0,0,3,5,6,14,16,7,6,4,61,6.6393,1.7652
6701,3,5,3,4,12,9,7,2,1,0,46,4.9130,1.9762
6702,1,2,1,3,13,21,37,44,23,23,168,7.4940,1.7320
6703,1,0,0,1,3,15,32,17,5,2,76,7.0395,1.2921
6704,1,0,0,0,2,19,25,15,6,5,73,7.1781,1.4078
6705,1,1,1,7,5,7,9,2,0,2,35,5.7143,1.9209
6706,0,0,0,2,2,9,22,36,9,2,82,7.5000,1.1289
6707,1,2,2,7,8,21,47,37,13,9,147,7.0544,1.6569
6708,2,2,0,0,0,1,3,18,15,8,49,8.0000,2.1381
6709,0,1,0,1,1,4,12,10,7,6,42,7.6667,1.6571
6710,0,0,1,0,2,3,10,23,21,18,78,8.3846,1.3703
6711,0,0,2,1,4,9,14,34,21,14,99,7.9091,1.5182
6712,2,1,0,3,5,14,21,15,19,12,92,7.4239,1.9237
6713,0,1,1,3,6,17,25,16,9,13,91,7.2857,1.7243
6714,1,0,1,6,8,16,21,7,2,4,66,6.4394,1.6709
6715,0,0,0,0,1,3,3,6,16,3,32,8.3125,1.2359
6716,0,0,0,1,0,4,4,12,7,8,36,8.1944,1.4302
6717,0,2,2,1,4,2,4,6,7,10,38,7.5000,2.4252
6718,0,1,1,0,3,8,10,3,5,6,37,7.2162,1.9191
6719,4,3,3,4,5,7,0,1,2,0,29,4.4138,2.2363
6720,1,5,5,7,9,22,31,20,7,9,116,6.5603,2.0098
6721,3,0,0,2,2,4,8,15,17,14,65,7.9077,2.1247
6722,0,1,1,5,1,10,4,1,2,2,27,6.0741,1.9612
6723,1,1,0,0,2,8,9,10,4,1,36,6.9444,1.7630
6724,0,2,3,4,5,10,11,7,3,4,49,6.4082,2.0296
6725,0,2,1,9,11,28,55,64,10,5,185,7.0432,1.4097
6726,1,0,0,2,3,12,21,30,7,3,79,7.2911,1.4066
6727,4,1,2,2,5,31,54,43,17,12,171,7.1696,1.6825
6728,0,1,0,2,9,5,4,7,2,2,32,6.4688,1.8369
6729,0,0,0,4,1,8,20,15,10,6,64,7.4844,1.4895
6730,1,0,0,0,6,15,22,31,12,8,95,7.4842,1.4644
6731,1,3,2,4,10,21,38,33,16,16,144,7.2153,1.8149
6732,4,3,4,5,11,29,47,88,19,20,230,7.2826,1.7774
6733,4,1,8,12,26,58,74,72,18,13,286,6.7902,1.6885
6734,0,0,0,0,1,2,11,8,1,5,28,7.7500,1.2990
6735,2,0,2,2,0,5,9,20,32,47,119,8.6303,1.7910
6736,0,2,1,3,5,10,13,3,0,0,37,5.9189,1.4955
6737,2,1,3,6,14,21,39,31,8,11,136,6.8824,1.7907
6738,4,4,8,16,36,75,145,255,132,126,801,7.7815,1.6432
6739,2,0,4,6,6,22,23,8,2,1,74,6.1216,1.6600
6740,0,1,0,1,1,5,11,3,1,5,28,7.1786,1.8333
6741,1,0,1,2,1,4,11,6,1,2,29,6.7241,1.8918
6742,0,0,1,2,6,20,33,24,8,5,99,7.1313,1.3382
6743,0,0,1,2,3,8,17,4,5,5,45,7.1111,1.6495
6744,2,2,7,16,31,29,23,11,4,7,132,5.8712,1.8521
6745,0,0,0,2,2,8,16,9,4,4,45,7.2444,1.4323
6746,0,1,2,3,2,5,14,8,6,2,43,6.8837,1.8453
6747,0,1,0,2,7,13,14,5,8,4,54,6.9074,1.7026
6748,1,1,2,9,7,27,9,11,1,3,71,6.0845,1.7259
6749,2,1,0,5,7,31,50,172,108,104,480,8.2979,1.3937
6750,0,0,0,0,0,1,1,11,13,26,52,9.1923,0.9615
6751,2,0,1,2,3,11,10,18,4,8,59,7.1864,1.9870
6752,1,1,2,2,3,22,23,77,31,16,178,7.7528,1.4785
6753,1,0,0,0,2,8,16,16,5,3,51,7.3333,1.4642
6754,0,0,1,3,7,14,41,34,9,5,114,7.2281,1.3047
6755,0,0,0,0,2,8,14,10,2,3,39,7.2821,1.2184
6756,2,0,0,5,4,5,15,23,19,17,90,7.8000,1.9218
6757,0,1,1,1,2,22,17,12,9,8,73,7.2192,1.6406
6758,0,2,4,2,5,15,13,11,13,7,72,7.0139,2.0172
6759,3,6,7,9,21,34,44,28,18,10,180,6.5278,1.9984
6760,0,0,2,3,6,22,51,76,24,19,203,7.6404,1.3404
6761,1,2,0,1,0,3,6,10,4,1,28,6.9643,2.1792
6762,1,0,0,1,6,7,11,22,22,19,89,8.0674,1.6947
6763,0,0,0,2,7,14,36,79,51,23,212,8.0189,1.2475
6764,1,3,3,5,5,15,12,8,2,4,58,6.1552,2.0745
6765,1,1,4,3,10,17,6,1,1,1,45,5.5111,1.6549
6766,1,5,6,14,23,40,44,35,18,15,201,6.6667,1.9118
6767,0,0,1,1,6,6,11,18,5,4,52,7.2885,1.5484
6768,1,0,2,2,2,4,4,12,3,11,41,7.5610,2.2529
6769,1,1,0,1,2,11,13,23,19,13,84,7.8452,1.7078
6770,0,4,4,4,6,18,17,20,7,10,90,6.8444,2.0489
6771,0,0,0,2,3,8,10,25,7,4,59,7.5254,1.3698
6772,1,1,1,4,7,8,38,120,55,31,266,8.0301,1.3514
6773,5,4,11,25,30,80,152,192,75,44,618,7.2670,1.6707
6774,1,3,1,3,4,16,32,27,17,11,115,7.3130,1.7906
6775,0,1,0,2,8,13,22,19,5,2,72,6.9306,1.4174
6776,4,1,1,4,6,21,28,69,38,114,286,8.4301,1.8014
6777,0,0,0,4,1,9,9,12,5,7,47,7.4255,1.6979
6778,1,3,1,3,3,8,4,8,2,5,38,6.4474,2.4246
6779,2,1,1,2,8,6,12,13,4,2,51,6.5686,2.0123
6780,1,1,0,2,6,8,13,8,1,1,41,6.4146,1.6961
6781,0,3,2,3,11,19,17,18,9,9,91,6.8901,1.9069
6782,0,0,1,0,5,11,24,24,14,18,97,7.8351,1.5107
6783,0,3,1,2,3,10,8,12,2,3,44,6.6364,1.9782
6784,0,0,0,1,7,12,33,29,10,3,95,7.3053,1.1971
6785,2,6,4,8,11,20,22,7,0,3,83,5.6988,1.9496
6786,0,1,2,0,2,6,11,6,4,5,37,7.1622,1.9244
6787,0,2,2,2,4,9,23,15,5,8,70,7.1143,1.8169
6788,0,0,0,0,1,1,0,7,8,15,32,9.0312,1.2115
6789,2,0,0,2,2,6,4,11,3,7,37,7.2703,2.2499
6790,0,0,0,2,4,5,15,11,2,5,44,7.2500,1.5094
6791,0,0,0,0,2,9,20,17,6,3,57,7.4386,1.1397
6792,0,0,1,0,0,6,14,11,5,3,40,7.5000,1.3229
6793,0,1,0,1,1,4,8,4,4,5,28,7.4643,1.8989
6794,0,0,1,1,2,5,4,6,4,6,29,7.5517,1.9044
6795,1,0,0,0,3,6,9,6,2,1,28,6.8214,1.6487
6796,0,1,1,1,5,7,9,7,0,2,33,6.5152,1.6899
6797,0,0,0,2,5,14,35,50,20,14,140,7.7286,1.2920
6798,1,1,1,3,4,10,5,10,1,6,42,6.7143,2.1524
6799,0,0,0,5,7,9,17,29,20,18,105,7.8095,1.6452
6800,1,1,2,2,6,12,14,14,6,3,61,6.7705,1.8501
6801,1,0,2,2,6,12,5,13,16,8,65,7.3846,2.0053
6802,1,1,5,4,10,22,23,15,5,1,87,6.3448,1.6804
6803,0,0,0,1,3,5,8,12,5,3,37,7.4595,1.4444
6804,1,1,1,4,4,25,26,26,10,15,113,7.2743,1.7511
6805,0,0,0,0,3,4,10,9,2,3,31,7.3871,1.3363
6806,0,0,0,1,5,8,14,13,6,5,52,7.3654,1.4680
6807,0,0,1,3,8,11,21,14,7,6,71,7.0845,1.5988
6808,0,0,0,1,1,4,9,9,5,2,31,7.5161,1.3409
6809,2,1,2,5,10,15,4,2,0,6,47,5.8298,2.1667
6810,1,2,2,7,10,30,29,27,15,15,138,7.0507,1.8507
